nombre,href,descripcion,tipo_norma,tematica,subtema,publicacion
Ley 2562 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2562 de 2025.pdf,"
Por medio de la cual se aprueba el «Protocolo facultativo de la Convención sobre los derechos de las personas con discapacidad», adoptado en Nueva York, el 13 de diciembre de 2006",Ley,Salud,,
Concepto Jurídico 2025423002809412 – ID 1107378 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423002809412 – ID 1107378 de 2025.pdf,Concepto Jurídico 2025423002809412 – ID 1107378 de 2025,Concepto,Salud,,
Concepto Jurídico 2025424003316402 – ID 1214996.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025424003316402 – ID 1214996.pdf,Concepto Jurídico 2025424003316402 – ID 1214996,Concepto,Salud,,
Concepto Jurídico 2025423002577722. ID 1052940.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423002577722. ID 1052940.pdf,Concepto Jurídico 2025423002577722. ID 1052940,Concepto,Salud,,
Concepto Jurídico 2025423003819482 ID 1325777.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423003819482 ID 1325777.pdf,Concepto Jurídico 2025423003819482 ID 1325777,Concepto,Salud,,
Concepto Jurídico2025423002991222 ID 1143058.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico2025423002991222 ID 1143058.pdf,Concepto Jurídico2025423002991222 ID 1143058,Concepto,Salud,,
Resolución No 087 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 087 de 2024.pdf,"Por medio de la cual se modifica la Resolución 1441 de 2016 modificada por la Resolución 1344 de 2019, en relación con la vigencia de la habilitación de las Redes Integrales de Prestadores de Servicios de Salud-RIPS.

Se publicara en el Diario Oficial No. 52.636  del 12 de enero de 2024",Resolución,Salud,,2024-01-12T05:00:00Z
Resolución No 100 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 100 de 2024.pdf,"Por la cual se dictan disposiciones sobre la Planeación Integral para la Salud y se deroga la Resolución 1536 de 2015

Se publicara en el Diario Oficial No. 52.646  del 22 de enero de 2024",Resolución,Salud,,2024-01-17T05:00:00Z
Resolución No 113 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 113 de 2024.pdf,"Por medio de la cual se establecen los requisitos sanitarios para la producción y comercialización de Viche/Biche y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.653 del 29 de enero de 2024 ",Resolución,Salud,,2024-01-24T05:00:00Z
Resolución No 147 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 147 de 2024.pdf,"Por la cual se adopta el Formulario Único de Afiliación y Reporte de Novedades al Sistema General de Riesgos Laborales.

Se publicara en el Diario Oficial No. 52.653 del 29 de enero de 2024 ",Resolución,Salud,,2024-01-29T05:00:00Z
Resolución No 148 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 148 de 2024.pdf,"Por la cual se efectúa la desagregación del Rubro A 03-11-01-003 Programa de Emergencia Sanitaria del Presupuesto de Gastos de Funcionamiento del MSPS para la Vigencia 2024.

Se publicara en el Diario Oficial No. 52.654 del 30 de enero de 2024 ",Resolución,Salud,,2024-01-29T05:00:00Z
Resolución No 158 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 158 de 2024.pdf,"Por la cual se aclaran errores de digitación y transcripció contenidos en la Res 2364 de 2023 que fija el valor de la UPC de los regímenes subsidiado y contributivo vigencia 2024.

Se publicara en el Diario Oficial No. 52.655 del 31 de enero de 2024
",Resolución,Salud,,2024-01-31T05:00:00Z
Resolución No 161 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 161 de 2024.pdf,"Por la cual se realiza distribución y asignación general de vacunas contra la COVID-19 del laboratorio Sinovac Life Scienses Co., Ltda",Resolución,Salud,,2024-01-31T05:00:00Z
Concepto Jurídico 202411600115911 de 2024 docx.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202411600115911 de 2024 docx.pdf,Concepto acerca del pago por concepto de reconocimiento de licencias e incapacidades en entidades públicas.,Concepto,Salud,,
Resolución No 184 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 184 de 2024.pdf,"Por la cual se adopta la Política de Dispositivos Médicos

Se publicara en el Diario Oficial No. 52.663 del 8 de febrero de 2024 

",Resolución,Salud,,2024-02-08T05:00:00Z
Resolución No 207de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 207de 2024.pdf,"Por la cual se adoptan los lineamientos técnicos y operativos para el Programa de Tamizaje Neonatal

Publicada en el Diario Oficial No. 52.669 del 14 de febrero de 2024 

",Resolución,Salud,,2024-02-13T05:00:00Z
Resolución No 220 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 220 de 2024.pdf,"Por medio de la cual se establecen los términos y condiciones para el reporte de información por parte de departamentos y distritos sobre la facturación que los prestadores de servicios de salud, públicos, privados y mixtos radican por concepto de la atención de urgencias de la población migrante no afiliada.

Publicada en el Diario Oficial No. 52.670 del 15 de febrero de 2024",Resolución,Salud,,2024-02-15T05:00:00Z
Resolución No 221 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 221 de 2024.pdf,"Por la cual se modifican los Anexos Técnicos 2 y 3 de la Resolución 2388 de 2016

Publicada en el Diario Oficial No. 52.670 del 15 de febrero de 2024",Resolución,Salud,,2024-02-15T05:00:00Z
Resolución No 224 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 224 de 2024.pdf,"Por medio de la cual se modifica el artIculo 98 de la Res 227 de 2022 Por la cual se reglamenta el Dec 811 de 2021 en relacion con las licencias, cupos para el acceso  al uso del cannabis.

Publicada en el Diario Oficial No. 52.674 del 19 de febrero de 2024",Resolución,Salud,,2024-02-16T05:00:00Z
Resolución No 227 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 227 de 2024.pdf,"Por la cual se adopta la metodología para definir el presupuesto máximo a asignar a las EPS de los Regímenes Contributivo y Subsidiado Adaptadas para la vigencia 2023

Publicada en el Diario Oficial No. 52.674 del 19 de febrero de 2024",Resolución,Salud,,2024-02-19T05:00:00Z
Resolución No 229 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 229 de 2024.pdf,"Por la cual se autorizan unos laboratorios para la realización de análisis físicos, químicos y microbiológicos de agua para el consumo humano

Publicada en el Diario Oficial No. 52.674 del 19 de febrero de 2024",Resolución,Salud,,2024-02-19T05:00:00Z
Resolución No 232 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 232 de 2024.pdf,"Por medio de/a cual se transfieren a título gratuito unos bienes fiscales y se da cumplimiento a lo dispuesto en el edículo 330 de la Ley 2294 de 2023.

Publicada en el Diario Oficial No. 52.675 del 20 de febrero de 2024.",Resolución,Salud,,2024-02-20T05:00:00Z
Resolución No 400 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 400 de 2023.pdf,"Por la cual se modifica el artículo 7 de la Resolución 2053 de 2019 modificada por la Resolución 1653 de 2023.

Publicada en el Diario Oficial No. 52.689 del 5 de marzo de 2024.",Resolución,Salud,,2024-03-04T05:00:00Z
Concepto Jurídico 202411600255321 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202411600255321 de 2024.pdf,"Solicitud de reconocimiento de servicios a pacientes 
en abandono social.
",Concepto,Salud,,
Concepto Jurídico 202411600366051 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202411600366051 de 2024.pdf,Concepto sobre la participación de un alcalde municipal en la junta directiva de una Empresa Social del Estado del orden departamental del II nivel de atención.,Concepto,Salud,,
Concepto Jurídico 202411600374411 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202411600374411 de 2024.pdf,"Solicitud de información sobre la designación del primer representante del 
sector científico ante la Junta Directiva de una Empresa Social del Estado del 
II nivel de atención.",Concepto,Salud,,
Concepto Jurídico 202411600389561 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202411600389561 de 2024.pdf,Solicitud de concepto sobre la aplicación de la Circular 002 del 21 de marzo de  2023 emitida por la Procuraduría General de la Nación.,Concepto,Salud,,
Resolución No 407 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 407 de 2024.pdf,"Por la cual se determina la permanencia de la Resolución 686 de 2018, mediante la cual se expide el reglamento técnico que deben cumplir los juguetes y sus accesorios,que se fabriquen, importen y comercialicen en el territorio nacional.

Publicada en el Diario Oficial No. 52.691 del 7 de marzo de 2024",Resolución,Salud,,2024-03-05T05:00:00Z
Resolución No 484 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 484 de 2024.pdf,"Por la cual se fijan los lineamientos para el uso y ejecución de los recursos del subcomponente del Subsidio a la Oferta del Sistema General de Participaciones en Salud y deroga la Resolución 857 de 2020.

Se publicara en el Diario Oficial No. 52.704 del 20 de marzo de 2024

",Resolución,Salud,,2024-03-20T05:00:00Z
Resolución No 459 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 459 de 2024.pdf,"Por la cual se adopta la Política de Prevención del Daño Antijurídico del Ministerio de Salud y Protección Social para las vigencias 2024 2025.

Publicado en el Diario Oficial No. 52.702 del 18 de marzo de 2024.

https://www.minsalud.gov.co/Ministerio/Institucional/Paginas/asuntos-juridicos.aspx


",Resolución,Salud,,2024-03-18T05:00:00Z
Resolución No 558 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 558 de 2024.pdf,"Por la cual se modifica la Resolución 2275 de 2023, en relación con la transición prevista para la implementación del RIPS como soporte de la FEV en salud y el inicio de la operación de la plataforma del mecanismo único de validación.

Publicada en el Diario Oficial No. 52.714 del 1  de abril de 2024",Resolución,Salud,,2024-03-27T05:00:00Z
Resolución No 560 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 560 de 2024.pdf,"Por la cual se establecen los requisitos para obtener la certificación en Buenas
Prácticas de Elaboración de Radiofármacos y se adopta el instrumento para su verificación.

Publicada en el Diario Oficial No. 52.715 del 2  de abril de 2024.

",Resolución,Salud,,2024-04-01T05:00:00Z
Resolución No 591 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 591 de 2024.pdf,"Por la cual se adopta el Manual para la Gestión Integral de Residuos Generados en la Atención en Salud y Otras Actividades.

Se publicara en el Diario Oficial No. 52717 del 04 de abril de 2024.",Resolución,Salud,,2024-04-04T05:00:00Z
Resolución No 592 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 592 de 2024.pdf,"Por la cual se modifica el artículo 1° de la Resolución 986 de 2023, modificado por la Resolución 1862 de 2023, y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 52.718 del 5  de abril de 2024",Resolución,Salud,,2024-04-04T05:00:00Z
Resolución No 603 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 603 de 2024.pdf,"Por medio de la cual se crea el Comité de Seguimiento al Cumplimiento de la
Sentencia T-302 de 2017 proferida por la Corte Constitucional en el
Departamento de La Guajira

Publicada en el Diario Oficial No. 52.723 del 10  de abril de 2024

",Resolución,Salud,,2024-04-09T05:00:00Z
Resolución No 625 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 625 de 2024.pdf,"Por la cual se adopta para Colombia la iniciativa internacional Hospitales Resilientes frente a Emergencias de Salud y Desastres

Publicada en el Diario Oficial No. 52.725 del 12  de abril de 2024

",Resolución,Salud,,2024-04-12T05:00:00Z
Concepto jurídico 202411600441911 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto jurídico 202411600441911 de 2024.pdf,"Consulta sobre la obligación de presentar el documento de identificación
original para acceder a servicios de salud.
",Concepto,Salud,,
Concepto jurídico 202411600531491 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto jurídico 202411600531491 de 2024.pdf,"Consulta respecto al reconocimiento y pago de licencia de maternidad de una 
persona que no cotizó todo el tiempo de gestación",Concepto,Salud,,
Concepto jurídico 202411600556611 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto jurídico 202411600556611 de 2024.pdf,"Solicitud de información sobre la elección y el ejercicio de las funciones de 
miembros de las Juntas Directivas de una Empresa Social del Estado del I 
nivel de atención",Concepto,Salud,,
Concepto jurídico 202411600639991 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto jurídico 202411600639991 de 2024.pdf,Solicitud de información sobre Comité de Ética Hospitalaria,Concepto,Salud,,
Resolución No 633 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 633 de 2024.pdf,"Por la cual se adopta en Colombia la Iniciativa Global de Equipos Médicos de Emergencia como Programa Nacional para la reducción del riesgo ante emergencias y desastres en el sector de la salud

Publicada en el Diario Oficial No. 52.728 del 15  de abril de 2024

",Resolución,Salud,,2024-04-15T05:00:00Z
Decreto No. 489 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No. 489 de 2024.pdf,Por el cual se definen los porcentajes y condiciones para el giro directo de los recursos correspondientes a la Unidad de Pago por Capitación -UPC del régimen contributivo y de presupuestos máximos por concepto de servicios y tecnologías no financiadas con cargo a la UPC de los regímenes contributivo y subsidiado,Decreto,Salud,,2024-04-16T05:00:00Z
Resolución No 627 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 627 de 2024.pdf,"Por la cual se modifica la Resolución 2284 de 2023 respecto de su transitoriedad.

Publicada en el Diario Oficial No. 52.730 del 17  de abril de 2024.",Resolución,Salud,,2024-04-15T05:00:00Z
Resolución No 636 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 636 de 2024.pdf,"Por la cual se modifica la Resolución 2335 de 2023 en cuanto a su transitoriedad.

Publicada en el Diario Oficial No. 52.730 del 17  de abril de 2024",Resolución,Salud,,2024-04-15T05:00:00Z
Resolución No 641 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 641 de 2024.pdf,"Por la cual se adopta el listado de servicios y tecnologías excluidos de la financiación con recursos públicos asignados a la salud, resultado del procedimiento técnico-científico, participativo, de carácter público, colectivo y transparente de exclusiones

Publicada en el Diario Oficial No. 52.731 del 18 de abril de 2024",Resolución,Salud,,2024-04-18T05:00:00Z
Decreto No. 545 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No. 545 de 2024.pdf,"Por el cual se adiciona el Capítulo 9 al Título' 2 de la Parte 9 del Libro 2 del Decreto 780 de 2016, relativo a la reglamentación del artículo 6° de la Ley 2316 de 2023, en relación con las sustancias modelantes invasivas e inyectables no permitidas -biopolímeros",Decreto,Salud,,2024-05-02T05:00:00Z
Resolución No 740 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 740 de 2024.pdf,"Por la cual se actualiza el procedimiento de acceso, reporte de prescripción,
suministro, verificación, control, pago y análisis de la información de tecnologías en salud y servicios complementarios no financiadas con recursos de la UPC y se dictan otras disposicione

Publicado en el Diario Oficial No. 52.744 del 02 de mayo de 2024",Resolución,Salud,,2024-04-30T05:00:00Z
Resolución No 771 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 771 de 2024.pdf,"Por la cual se define el porcentaje de los rendimientos financieros de la cuenta maestra de recaudo de cotizaciones en salud, para las entidades promotoras de salud y entidades adaptadas en salud para la vigencia 2024.

Publicado en el Diario Oficial No. 52.748 del 06 de mayo de 2024",Resolución,Salud,,2024-05-06T05:00:00Z
